id,count
1651,50.7
1656,20.78
1658,141.28
1659,18.77
1665,167.68
1666,135.85
1670,57.9
1674,152.5
1679,208.24
1680,209.43
1683,332.98
1686,27.38
1691,102.81
1693,41.02
1696,50.57
1697,100.99
1703,101.01
1706,42.01
1709,173.74
1710,88.15
1712,193.59
1713,123.65
1718,334.07
1719,179.39
1722,282.19
1723,130.98
1724,269.1
1728,63.64
1730,35.88
1732,27.57
1737,37.53
1745,85.63
1747,34.04
1748,32.74
1755,102.06
1759,40.52
1761,245.83
1764,232.02
1765,148.7
1766,80.5
1768,101.45
1770,43.53
1771,143.19
1774,97.41
1785,127.7
1788,200.13
1792,32.9
1794,233.99
1797,120.61
1798,15.46
1799,275.34
1802,109.82
1806,43.55
1808,76.95
1810,248.54
1818,105.0
1819,366.89
1820,279.21
1822,207.87
1826,214.57
1827,195.9
1835,23.44
1841,114.24
1842,153.18
1843,45.33
1846,46.22
1849,89.15
1850,215.82
1851,178.21
1857,59.01
1858,170.01
1860,98.53
1861,258.35
1864,117.39
1869,310.92
1871,85.11
1872,31.99
1875,27.5
1878,240.67
1879,235.02
1885,90.08
1888,106.94
1889,35.64
1890,93.32
1896,139.08
1897,175.22
1898,109.49
1900,103.72
1905,50.82
1908,116.43
1909,103.83
1913,73.96
1918,107.51
1922,336.41
1923,129.33
1925,243.23
1926,136.33
1927,272.8
1930,190.51
1935,87.42
1939,115.86
1942,94.82
1943,293.36
1948,250.7
1949,233.5
1951,106.49
1953,115.77
1959,124.66
1963,22.99
1967,132.78
1973,222.64
1975,44.97
1976,81.41
1990,113.28
1993,118.41
1997,176.65
1999,124.59
2001,300.84
2004,84.75
2010,103.81
2013,128.52
2017,301.0
2021,111.64
2023,143.7
2026,135.38
2037,47.75
2039,187.31
2041,34.49
2046,29.27
2050,35.1
2060,224.06
2067,103.4
2069,141.6
2072,256.33
2074,138.08
2079,110.31
2083,38.47
2085,180.32
2087,22.94
2093,135.13
2094,30.95
2097,48.79
2103,99.6
2104,59.47
2107,206.53
2108,18.71
2110,102.06
2115,189.62
2117,31.65
2125,288.69
2127,284.0
2133,16.98
2134,363.69
2135,115.87
2141,268.62
2143,45.38
2145,84.78
2146,50.93
2147,267.6
2148,66.3
2149,77.39
2165,119.81
2166,159.92
2177,189.68
