id,count
1512,61.33
1513,83.06
1514,40.06
1528,251.86
1533,252.57
1534,29.5
1536,146.33
1537,74.43
1539,243.2
1550,230.08
1552,208.95
1554,212.2
1555,350.32
1556,95.81
1559,33.9
1563,258.14
1566,146.14
1567,165.79
1568,32.09
1571,234.02
1572,17.38
1574,60.21
1577,18.96
1583,77.1
1585,29.33
1586,196.41
1587,201.34
1596,152.56
1602,35.32
1604,89.09
1605,35.99
1610,305.49
1611,97.52
1616,36.99
1617,97.23
1618,17.68
1622,44.93
1623,33.71
1628,301.06
1631,18.09
1632,179.4
1633,248.33
1634,306.22
1636,213.52
1637,101.82
1643,131.26
1644,103.03
1646,104.58
1648,216.34
1651,32.26
1656,18.78
1658,139.53
1659,16.76
1665,189.82
1666,139.02
1670,40.79
1674,149.66
1679,214.08
1680,212.71
1683,338.44
1686,27.3
1691,98.61
1693,35.27
1696,40.8
1697,96.87
1703,100.95
1706,29.52
1709,179.01
1710,89.59
1712,208.52
1713,117.04
1718,339.09
1719,174.46
1722,287.14
1723,131.52
1724,277.6
1728,62.04
1730,35.64
1732,28.55
1737,37.12
1745,87.61
1747,16.47
1748,13.89
1755,110.87
1759,18.41
1761,272.91
1764,226.52
1765,141.67
1766,89.51
1768,104.35
1770,29.17
1771,136.28
1774,96.35
1785,132.27
1788,192.44
1792,17.4
1794,227.74
1797,121.83
1798,12.85
1799,280.22
1802,104.96
1806,34.86
1808,86.22
1810,254.16
1818,94.19
1819,376.5
1820,285.38
1822,221.52
1826,217.46
1827,188.65
1835,18.73
1841,115.79
1842,156.31
1843,18.41
1846,45.52
1849,90.84
1850,204.31
1851,198.95
1857,62.02
1858,173.66
1860,96.06
1861,254.98
1864,116.21
1869,326.78
1871,68.59
1872,33.25
1875,16.65
1878,247.9
1879,239.97
1885,93.77
1888,107.22
1889,31.85
1890,94.0
1896,145.86
1897,166.52
1898,110.76
1900,107.95
1905,39.46
1908,118.94
1909,100.66
1913,70.47
1918,110.1
1922,324.7
1923,133.77
1925,265.82
1926,144.32
1927,295.92
1930,208.19
1935,80.28
1939,116.52
1942,94.68
1943,104.12
1948,242.17
1949,262.05
1951,108.64
1953,119.81
1959,122.79
1963,18.45
1967,124.43
1973,267.43
1975,29.4
1976,87.17
1990,116.3
1993,117.11
1997,188.39
1999,126.95
2001,299.27
2004,86.87
2010,105.12
2013,129.26
2017,295.05
2021,109.53
2023,148.43
2026,130.95
2037,34.86
2039,191.1
2041,18.81
2046,30.35
2050,19.76
2060,224.95
2067,100.87
2069,142.51
2072,262.84
2074,130.24
2079,123.25
2083,28.08
2085,193.27
2087,16.27
2093,132.91
2094,29.38
2097,35.87
2103,97.53
2104,62.3
2107,200.37
2108,19.9
2110,101.4
2115,172.78
2117,32.69
2125,311.34
2127,272.69
2133,16.72
2134,387.03
2135,119.62
2141,268.49
2143,33.02
2145,89.55
2146,30.78
2147,268.13
2148,60.4
2149,69.76
2165,118.62
2166,154.24
2177,214.52
