id,count
491,98.11
494,105.47
495,247.6
497,207.52
499,158.21
515,110.67
518,220.35
521,158.95
525,161.23
529,246.94
532,140.01
534,105.47
540,110.68
544,302.9
547,164.8
549,45.17
563,34.98
564,141.55
567,119.59
572,105.14
577,121.18
578,268.86
585,346.47
588,138.85
589,117.12
590,103.65
592,15.8
594,228.23
596,14.26
598,354.4
599,143.92
605,36.05
606,128.84
607,251.73
608,213.4
609,69.48
610,279.45
611,174.4
614,131.97
615,208.92
616,252.47
617,127.73
618,238.37
624,117.82
629,133.52
631,92.14
633,98.01
637,25.91
638,107.48
643,79.81
644,139.92
645,33.91
646,206.58
648,188.73
650,37.0
651,199.8
652,268.29
656,107.35
657,18.6
659,64.21
660,209.38
662,103.39
665,392.28
675,315.68
681,161.72
682,201.52
685,19.28
686,220.78
689,26.77
696,139.21
703,138.9
704,98.49
705,115.75
714,231.45
717,102.8
718,14.79
720,80.44
721,245.95
723,224.87
726,202.11
728,142.96
730,203.81
731,27.32
734,341.3
737,65.92
738,17.54
745,176.2
746,27.04
749,229.23
752,26.79
753,184.92
758,242.04
765,15.14
766,242.32
768,84.43
769,190.99
774,130.71
775,104.07
781,69.02
784,335.69
794,19.49
795,264.5
796,81.38
802,158.84
803,209.62
805,32.78
806,295.04
807,102.57
809,15.39
810,166.23
812,197.77
814,117.02
818,246.13
819,136.34
825,70.85
836,119.78
839,118.2
847,252.19
848,170.03
851,113.12
852,133.12
853,34.01
857,141.51
858,43.32
859,221.69
861,21.79
867,102.74
870,216.5
871,230.23
872,226.9
874,375.71
881,199.82
886,139.2
890,66.24
895,173.35
899,92.52
900,269.01
901,256.38
902,253.47
903,39.08
913,263.95
918,178.09
923,125.28
924,34.13
926,26.37
927,17.75
930,228.81
934,28.71
937,125.92
939,132.37
941,90.5
942,388.79
946,278.12
950,99.31
953,81.81
959,94.12
961,30.68
962,90.36
964,71.65
969,195.16
971,155.21
976,40.16
978,243.6
980,254.2
981,143.43
990,377.1
993,19.38
996,21.35
998,327.15
999,179.28
1006,122.55
1008,15.58
1013,32.76
1015,99.51
1016,116.5
1022,303.89
1026,232.49
1028,244.33
1031,55.64
1034,67.58
1037,214.22
1040,70.41
1042,19.81
1046,19.09
1048,101.18
1049,116.23
1050,72.02
1051,206.5
1052,242.77
1055,180.97
1060,164.09
1064,29.01
1066,72.58
1071,99.53
1073,14.25
1089,195.96
1091,85.67
1092,63.91
1093,221.13
1096,313.6
1097,219.24
1098,18.68
1099,39.81
1102,170.81
1107,101.63
1109,39.03
1111,133.13
1112,118.78
1114,307.49
1116,299.91
1117,112.22
1118,70.78
1122,135.36
1124,157.7
1127,118.13
1133,242.24
1134,35.77
1135,142.87
1139,299.12
1143,64.19
1150,116.72
1151,117.51
1153,271.22
1155,26.93
1162,28.95
1163,219.33
1166,24.03
1171,87.87
1172,15.11
1173,253.41
1174,81.1
1177,122.43
1178,173.14
1184,190.62
1185,116.58
1186,116.16
1187,153.63
1188,293.65
1191,131.09
1207,123.17
1213,45.55
1215,128.47
1223,176.96
1227,119.38
1236,65.56
1237,64.69
1238,17.48
1241,31.77
1248,16.37
1250,37.88
1251,156.46
1253,113.68
1255,101.93
1257,176.68
1261,104.56
1262,348.67
1265,124.2
1273,172.62
1277,260.47
1278,110.05
1280,112.57
1284,231.85
1285,333.68
1288,34.24
1295,113.56
1297,361.65
1299,260.81
1304,154.59
1308,40.52
1310,97.92
1311,112.01
1314,100.9
1315,108.93
1318,28.28
1320,337.56
1321,298.5
1322,222.38
1330,114.6
1333,153.46
1334,244.8
1341,139.47
1344,134.07
1351,240.55
1354,96.72
1356,64.24
1363,122.02
1365,215.24
1369,119.45
1373,117.37
1375,120.44
1377,90.89
1379,143.04
1380,279.16
1381,95.87
1384,179.9
1390,196.58
1393,237.67
1395,65.13
1399,330.83
1400,94.25
1401,136.87
1404,170.75
1408,14.2
1409,27.69
1413,235.43
1416,284.64
1418,106.81
1423,97.94
1424,28.09
1425,14.1
1433,272.13
1434,142.04
1436,336.64
1442,260.56
1444,79.94
1445,109.88
1452,206.12
1455,159.79
1462,73.31
1467,76.28
1472,43.79
1475,188.7
1493,109.24
1501,234.32
1503,302.37
1504,228.28
1505,14.9
1511,233.31
1512,66.61
1513,73.31
1514,37.99
1528,230.98
1533,252.32
1534,30.11
1536,149.72
1537,71.0
1539,237.5
1550,228.24
1552,210.14
1554,212.27
1555,378.73
1556,91.93
1559,35.36
1563,258.86
1566,133.23
1567,167.47
1568,31.99
1571,234.93
1572,16.76
1574,63.05
1577,16.71
1583,86.56
1585,30.51
1586,214.15
1587,185.84
1596,144.37
1602,33.97
1604,82.4
1605,32.99
1610,311.44
1611,96.91
1616,35.13
1617,98.68
1618,15.49
1622,43.72
1623,31.06
1628,313.26
1631,18.49
1632,187.03
1633,255.28
1634,316.92
1636,225.04
1637,104.49
1643,104.37
1644,105.67
1646,97.37
1648,202.22
1651,32.12
1656,18.51
1658,141.94
1659,16.62
1665,185.93
1666,141.24
1670,38.43
1674,145.13
1679,212.55
1680,226.48
1683,331.21
1686,28.06
1691,99.4
1693,36.08
1696,39.97
1697,101.88
1703,103.21
1706,29.05
1709,171.59
1710,87.33
1712,219.53
1713,123.56
1718,353.29
1719,173.57
1722,294.48
1723,126.4
1724,284.07
1728,63.3
1730,34.12
1732,28.37
1737,40.11
1745,86.08
1747,13.99
1748,12.72
1755,100.59
1759,16.65
1761,277.29
1764,224.43
1765,145.05
1766,82.1
1768,102.92
1770,30.65
1771,141.73
1774,98.95
1785,125.72
1788,214.18
1792,14.98
1794,244.51
1797,124.55
1798,13.24
1799,274.91
1802,106.27
1806,31.92
1808,75.61
1810,238.08
1818,107.11
1819,392.72
1820,284.48
1822,220.69
1826,232.55
1827,202.53
1835,17.01
1841,115.49
1842,138.94
1843,16.36
1846,45.19
1849,92.69
1850,202.82
1851,186.48
1857,66.58
1858,174.03
1860,100.03
1861,251.79
1864,114.96
1869,325.53
1871,73.02
1872,32.51
1875,16.79
1878,229.75
1879,239.53
1885,93.8
1888,107.31
1889,31.28
1890,94.5
1896,137.6
1897,176.25
1898,112.18
1900,108.33
1905,36.86
1908,119.73
1909,102.69
1913,75.69
1918,113.02
1922,336.72
1923,125.77
1925,263.89
1926,134.63
1927,305.0
1930,215.07
1935,76.95
1939,119.94
1942,95.37
1943,107.68
1948,250.48
1949,257.91
1951,104.53
1953,120.12
1959,131.21
1963,18.17
1967,131.64
1973,266.52
1975,27.36
1976,85.74
1990,114.99
1993,121.03
1997,170.51
1999,121.89
2001,319.69
2004,82.22
2010,99.04
2013,127.46
2017,306.23
2021,125.58
2023,156.33
2026,128.98
2037,33.78
2039,195.0
2041,16.94
2046,31.2
2050,16.96
2060,239.2
2067,104.98
2069,139.26
2072,266.18
2074,142.09
2079,109.16
2083,27.91
2085,195.5
2087,16.99
2093,133.73
2094,29.68
2097,35.11
2103,96.72
2104,66.11
2107,202.54
2108,19.95
2110,95.97
2115,173.27
2117,32.14
2125,316.0
2127,286.71
2133,15.36
2134,372.85
2135,117.42
2141,272.38
2143,32.01
2145,84.99
2146,30.56
2147,279.66
2148,65.77
2149,73.94
2165,122.16
2166,151.9
2177,221.67
